Cycle,MSE,Avg,Min,Max,Discrepancy
994000,0.040000,50.00,49.00,51.00,1.00
996000,0.040000,50.00,49.00,51.00,1.00
998000,0.040000,50.00,49.00,51.00,1.00
1000000,0.040000,50.00,49.00,51.00,1.00
1002000,0.040000,50.00,49.00,51.00,1.00
1004000,0.040000,50.00,49.00,51.00,1.00
1006000,0.040000,50.00,49.00,51.00,1.00
1008000,0.040000,50.00,49.00,51.00,1.00
1010000,0.040000,50.00,49.00,51.00,1.00
1012000,0.040000,50.00,49.00,51.00,1.00
1014000,0.040000,50.00,49.00,51.00,1.00
1016000,0.040000,50.00,49.00,51.00,1.00
1018000,0.040000,50.00,49.00,51.00,1.00
1020000,0.040000,50.00,49.00,51.00,1.00
1022000,0.040000,50.00,49.00,51.00,1.00
1024000,0.040000,50.00,49.00,51.00,1.00
1026000,0.040000,50.00,49.00,51.00,1.00
1028000,0.040000,50.00,49.00,51.00,1.00
1030000,0.040000,50.00,49.00,51.00,1.00
1032000,0.040000,50.00,49.00,51.00,1.00
1034000,0.040000,50.00,49.00,51.00,1.00
1036000,0.040000,50.00,49.00,51.00,1.00
1038000,0.040000,50.00,49.00,51.00,1.00
1040000,0.040000,50.00,49.00,51.00,1.00
1042000,0.040000,50.00,49.00,51.00,1.00
1044000,0.040000,50.00,49.00,51.00,1.00
1046000,0.040000,50.00,49.00,51.00,1.00
1048000,0.040000,50.00,49.00,51.00,1.00
1050000,0.040000,50.00,49.00,51.00,1.00
1052000,0.040000,50.00,49.00,51.00,1.00
1054000,0.040000,50.00,49.00,51.00,1.00
1056000,0.040000,50.00,49.00,51.00,1.00
1058000,0.040000,50.00,49.00,51.00,1.00
1060000,0.040000,50.00,49.00,51.00,1.00
1062000,0.040000,50.00,49.00,51.00,1.00
1064000,0.040000,50.00,49.00,51.00,1.00
1066000,0.040000,50.00,49.00,51.00,1.00
1068000,0.040000,50.00,49.00,51.00,1.00
1070000,0.040000,50.00,49.00,51.00,1.00
1072000,0.040000,50.00,49.00,51.00,1.00
1074000,0.040000,50.00,49.00,51.00,1.00
1076000,0.040000,50.00,49.00,51.00,1.00
1078000,0.040000,50.00,49.00,51.00,1.00
1080000,0.040000,50.00,49.00,51.00,1.00
1082000,0.040000,50.00,49.00,51.00,1.00
1084000,0.040000,50.00,49.00,51.00,1.00
1086000,0.040000,50.00,49.00,51.00,1.00
1088000,0.040000,50.00,49.00,51.00,1.00
1090000,0.040000,50.00,49.00,51.00,1.00
1092000,0.040000,50.00,49.00,51.00,1.00
1094000,0.040000,50.00,49.00,51.00,1.00
1096000,0.040000,50.00,49.00,51.00,1.00
1098000,0.040000,50.00,49.00,51.00,1.00
1100000,0.040000,50.00,49.00,51.00,1.00
1102000,0.040000,50.00,49.00,51.00,1.00
1104000,0.040000,50.00,49.00,51.00,1.00
